Date,LMP,HUB
1/25/2023 7:00:00 AM,29.06,INDIANA.HUB
1/25/2023 8:00:00 AM,27.48,ILLINOIS.HUB
1/25/2023 8:00:00 AM,29.06,INDIANA.HUB
1/25/2023 8:00:00 AM,20.68,ARKANSAS.HUB
1/25/2023 8:00:00 AM,27.2,LOUISIANA.HUB
1/25/2023 8:00:00 AM,28.55,MICHIGAN.HUB
1/25/2023 8:00:00 AM,55.21,MINN.HUB
1/25/2023 8:00:00 AM,26.63,MS.HUB
1/25/2023 8:00:00 AM,20.4,TEXAS.HUB
1/25/2023 9:00:00 AM,29.68,MICHIGAN.HUB
1/25/2023 9:00:00 AM,65.69,MINN.HUB
1/25/2023 9:00:00 AM,27.84,MS.HUB
1/25/2023 9:00:00 AM,28.61,ILLINOIS.HUB
1/25/2023 9:00:00 AM,30.27,INDIANA.HUB
1/25/2023 9:00:00 AM,28.52,LOUISIANA.HUB
1/25/2023 9:00:00 AM,21.8,ARKANSAS.HUB
1/25/2023 9:00:00 AM,23.2,TEXAS.HUB
1/25/2023 10:00:00 AM,28.75,LOUISIANA.HUB
1/25/2023 10:00:00 AM,29.91,MICHIGAN.HUB
1/25/2023 10:00:00 AM,63.52,MINN.HUB
1/25/2023 10:00:00 AM,28.08,MS.HUB
1/25/2023 10:00:00 AM,22.27,ARKANSAS.HUB
1/25/2023 10:00:00 AM,23.82,TEXAS.HUB
1/25/2023 10:00:00 AM,28.96,ILLINOIS.HUB
1/25/2023 10:00:00 AM,30.59,INDIANA.HUB
1/25/2023 11:00:00 AM,26.75,TEXAS.HUB
1/25/2023 11:00:00 AM,27.46,ILLINOIS.HUB
1/25/2023 11:00:00 AM,29.01,INDIANA.HUB
1/25/2023 11:00:00 AM,26.92,LOUISIANA.HUB
1/25/2023 11:00:00 AM,28.41,MICHIGAN.HUB
1/25/2023 11:00:00 AM,28.82,MINN.HUB
1/25/2023 11:00:00 AM,26.29,MS.HUB
1/25/2023 11:00:00 AM,25.43,ARKANSAS.HUB
1/25/2023 12:00:00 PM,30.01,ILLINOIS.HUB
1/25/2023 12:00:00 PM,31.08,INDIANA.HUB
1/25/2023 12:00:00 PM,23.55,ARKANSAS.HUB
1/25/2023 12:00:00 PM,26.44,LOUISIANA.HUB
1/25/2023 12:00:00 PM,25.19,TEXAS.HUB
1/25/2023 12:00:00 PM,30.03,MICHIGAN.HUB
1/25/2023 12:00:00 PM,28.91,MINN.HUB
1/25/2023 12:00:00 PM,25.79,MS.HUB
1/25/2023 1:00:00 PM,27.37,ILLINOIS.HUB
1/25/2023 1:00:00 PM,28.63,INDIANA.HUB
1/25/2023 1:00:00 PM,25.33,LOUISIANA.HUB
1/25/2023 1:00:00 PM,27.89,MICHIGAN.HUB
1/25/2023 1:00:00 PM,27.46,MINN.HUB
1/25/2023 1:00:00 PM,24.72,MS.HUB
1/25/2023 1:00:00 PM,25.28,TEXAS.HUB
1/25/2023 1:00:00 PM,23.9,ARKANSAS.HUB
1/25/2023 2:00:00 PM,26.87,MICHIGAN.HUB
1/25/2023 2:00:00 PM,19.52,MINN.HUB
1/25/2023 2:00:00 PM,23.44,MS.HUB
1/25/2023 2:00:00 PM,26.34,ILLINOIS.HUB
1/25/2023 2:00:00 PM,27.6,INDIANA.HUB
1/25/2023 2:00:00 PM,23.95,LOUISIANA.HUB
1/25/2023 2:00:00 PM,22.68,ARKANSAS.HUB
1/25/2023 2:00:00 PM,23.87,TEXAS.HUB
1/25/2023 3:00:00 PM,23.43,TEXAS.HUB
1/25/2023 3:00:00 PM,26.93,ILLINOIS.HUB
1/25/2023 3:00:00 PM,28.11,INDIANA.HUB
1/25/2023 3:00:00 PM,23.53,LOUISIANA.HUB
1/25/2023 3:00:00 PM,27.28,MICHIGAN.HUB
1/25/2023 3:00:00 PM,22.71,MINN.HUB
1/25/2023 3:00:00 PM,23.09,MS.HUB
1/25/2023 3:00:00 PM,22.3,ARKANSAS.HUB
1/25/2023 4:00:00 PM,24.49,TEXAS.HUB
1/25/2023 4:00:00 PM,28.96,ILLINOIS.HUB
1/25/2023 4:00:00 PM,30.08,INDIANA.HUB
1/25/2023 4:00:00 PM,24.66,LOUISIANA.HUB
1/25/2023 4:00:00 PM,29.06,MICHIGAN.HUB
1/25/2023 4:00:00 PM,29.09,MINN.HUB
1/25/2023 4:00:00 PM,24.25,MS.HUB
1/25/2023 4:00:00 PM,23.34,ARKANSAS.HUB
1/25/2023 5:00:00 PM,27.87,ILLINOIS.HUB
1/25/2023 5:00:00 PM,29.37,INDIANA.HUB
1/25/2023 5:00:00 PM,26.3,TEXAS.HUB
1/25/2023 5:00:00 PM,26.49,LOUISIANA.HUB
1/25/2023 5:00:00 PM,28.6,MICHIGAN.HUB
1/25/2023 5:00:00 PM,46.39,MINN.HUB
1/25/2023 5:00:00 PM,25.98,MS.HUB
1/25/2023 5:00:00 PM,25.21,ARKANSAS.HUB
1/25/2023 6:00:00 PM,30.09,ILLINOIS.HUB
1/25/2023 6:00:00 PM,31.98,INDIANA.HUB
1/25/2023 6:00:00 PM,30.63,LOUISIANA.HUB
1/25/2023 6:00:00 PM,31.23,MICHIGAN.HUB
1/25/2023 6:00:00 PM,58.13,MINN.HUB
1/25/2023 6:00:00 PM,29.98,MS.HUB
1/25/2023 6:00:00 PM,30.36,TEXAS.HUB
1/25/2023 6:00:00 PM,29.32,ARKANSAS.HUB
1/25/2023 7:00:00 PM,29.7,ILLINOIS.HUB
1/25/2023 7:00:00 PM,32.05,INDIANA.HUB
1/25/2023 7:00:00 PM,31.07,LOUISIANA.HUB
1/25/2023 7:00:00 PM,31.07,MICHIGAN.HUB
1/25/2023 7:00:00 PM,48.22,MINN.HUB
1/25/2023 7:00:00 PM,30.27,MS.HUB
1/25/2023 7:00:00 PM,29.61,ARKANSAS.HUB
1/25/2023 7:00:00 PM,30.94,TEXAS.HUB
1/25/2023 8:00:00 PM,26.99,ILLINOIS.HUB
1/25/2023 8:00:00 PM,29.06,INDIANA.HUB
1/25/2023 8:00:00 PM,28.92,TEXAS.HUB
1/25/2023 8:00:00 PM,28.91,LOUISIANA.HUB
1/25/2023 8:00:00 PM,28.08,MICHIGAN.HUB
1/25/2023 8:00:00 PM,30.31,MINN.HUB
1/25/2023 8:00:00 PM,28.03,MS.HUB
1/25/2023 8:00:00 PM,27.45,ARKANSAS.HUB
1/25/2023 9:00:00 PM,27.35,ARKANSAS.HUB
1/25/2023 9:00:00 PM,28.88,TEXAS.HUB
1/25/2023 9:00:00 PM,27.2,ILLINOIS.HUB
1/25/2023 9:00:00 PM,29.04,INDIANA.HUB
1/25/2023 9:00:00 PM,28.91,LOUISIANA.HUB
1/25/2023 9:00:00 PM,28.38,MICHIGAN.HUB
1/25/2023 9:00:00 PM,27.61,MINN.HUB
1/25/2023 9:00:00 PM,28.05,MS.HUB
1/25/2023 10:00:00 PM,24.27,ILLINOIS.HUB
1/25/2023 10:00:00 PM,25.57,INDIANA.HUB
1/25/2023 10:00:00 PM,24.41,LOUISIANA.HUB
1/25/2023 10:00:00 PM,24.83,MICHIGAN.HUB
1/25/2023 10:00:00 PM,25.16,MINN.HUB
1/25/2023 10:00:00 PM,23.54,MS.HUB
1/25/2023 10:00:00 PM,24.43,TEXAS.HUB
1/25/2023 10:00:00 PM,22.82,ARKANSAS.HUB
1/26/2023 12:00:00 AM,22.02,MICHIGAN.HUB
1/26/2023 12:00:00 AM,22.61,MINN.HUB
1/26/2023 12:00:00 AM,21.75,MS.HUB
1/26/2023 12:00:00 AM,22.29,TEXAS.HUB
1/26/2023 12:00:00 AM,21.3,ARKANSAS.HUB
1/26/2023 12:00:00 AM,21.15,ILLINOIS.HUB
1/26/2023 12:00:00 AM,22.61,INDIANA.HUB
1/26/2023 12:00:00 AM,22.38,LOUISIANA.HUB
1/26/2023 1:00:00 AM,21.45,TEXAS.HUB
1/26/2023 1:00:00 AM,20.28,ILLINOIS.HUB
1/26/2023 1:00:00 AM,21.66,INDIANA.HUB
1/26/2023 1:00:00 AM,21.38,LOUISIANA.HUB
1/26/2023 1:00:00 AM,21.14,MICHIGAN.HUB
1/26/2023 1:00:00 AM,19.89,MINN.HUB
1/26/2023 1:00:00 AM,20.76,MS.HUB
1/26/2023 1:00:00 AM,20.38,ARKANSAS.HUB
1/26/2023 2:00:00 AM,21.18,ILLINOIS.HUB
1/26/2023 2:00:00 AM,22.59,INDIANA.HUB
1/26/2023 2:00:00 AM,21.97,LOUISIANA.HUB
1/26/2023 2:00:00 AM,22.06,MICHIGAN.HUB
1/26/2023 2:00:00 AM,19.01,MINN.HUB
1/26/2023 2:00:00 AM,21.4,MS.HUB
1/26/2023 2:00:00 AM,22.24,TEXAS.HUB
1/26/2023 2:00:00 AM,21.1,ARKANSAS.HUB
1/26/2023 3:00:00 AM,22.21,ARKANSAS.HUB
1/26/2023 3:00:00 AM,21.88,ILLINOIS.HUB
1/26/2023 3:00:00 AM,23.57,INDIANA.HUB
1/26/2023 3:00:00 AM,23.06,LOUISIANA.HUB
1/26/2023 3:00:00 AM,23.16,MICHIGAN.HUB
1/26/2023 3:00:00 AM,21.07,MINN.HUB
1/26/2023 3:00:00 AM,22.54,MS.HUB
1/26/2023 3:00:00 AM,23.33,TEXAS.HUB
1/26/2023 4:00:00 AM,21.56,ILLINOIS.HUB
1/26/2023 4:00:00 AM,23.44,INDIANA.HUB
1/26/2023 4:00:00 AM,22.9,LOUISIANA.HUB
1/26/2023 4:00:00 AM,22.99,MICHIGAN.HUB
1/26/2023 4:00:00 AM,20.67,MINN.HUB
1/26/2023 4:00:00 AM,22.37,MS.HUB
1/26/2023 4:00:00 AM,23.16,TEXAS.HUB
1/26/2023 4:00:00 AM,22.02,ARKANSAS.HUB
1/26/2023 5:00:00 AM,22.13,ILLINOIS.HUB
1/26/2023 5:00:00 AM,25.13,INDIANA.HUB
1/26/2023 5:00:00 AM,23.93,LOUISIANA.HUB
1/26/2023 5:00:00 AM,23.78,MICHIGAN.HUB
1/26/2023 5:00:00 AM,21.16,MINN.HUB
1/26/2023 5:00:00 AM,23.35,MS.HUB
1/26/2023 5:00:00 AM,24.2,TEXAS.HUB
1/26/2023 5:00:00 AM,22.92,ARKANSAS.HUB
1/26/2023 6:00:00 AM,26.91,ILLINOIS.HUB
1/26/2023 6:00:00 AM,46.1,INDIANA.HUB
1/26/2023 6:00:00 AM,32.35,LOUISIANA.HUB
1/26/2023 6:00:00 AM,30.78,MICHIGAN.HUB
1/26/2023 6:00:00 AM,23.37,MINN.HUB
1/26/2023 6:00:00 AM,31.79,MS.HUB
1/26/2023 6:00:00 AM,32.38,TEXAS.HUB
1/26/2023 6:00:00 AM,30.71,ARKANSAS.HUB
1/26/2023 7:00:00 AM,33.25,TEXAS.HUB
1/26/2023 7:00:00 AM,29.78,ILLINOIS.HUB
1/26/2023 7:00:00 AM,37.66,INDIANA.HUB
1/26/2023 7:00:00 AM,33.08,LOUISIANA.HUB
1/26/2023 7:00:00 AM,32.32,MICHIGAN.HUB
1/26/2023 7:00:00 AM,26.95,MINN.HUB
1/26/2023 7:00:00 AM,32.25,MS.HUB
1/26/2023 7:00:00 AM,31.27,ARKANSAS.HUB
1/26/2023 8:00:00 AM,30.01,ILLINOIS.HUB
1/26/2023 8:00:00 AM,32.44,INDIANA.HUB
1/26/2023 8:00:00 AM,32.3,TEXAS.HUB
1/26/2023 8:00:00 AM,32.1,LOUISIANA.HUB
1/26/2023 8:00:00 AM,31.8,MICHIGAN.HUB
1/26/2023 8:00:00 AM,30.25,MINN.HUB
1/26/2023 8:00:00 AM,31.24,MS.HUB
1/26/2023 8:00:00 AM,30.47,ARKANSAS.HUB
1/26/2023 9:00:00 AM,29.07,LOUISIANA.HUB
1/26/2023 9:00:00 AM,28.79,MICHIGAN.HUB
1/26/2023 9:00:00 AM,27.35,MINN.HUB
1/26/2023 9:00:00 AM,28.26,MS.HUB
1/26/2023 9:00:00 AM,29.53,TEXAS.HUB
1/26/2023 9:00:00 AM,27.64,ARKANSAS.HUB
1/26/2023 9:00:00 AM,27.27,ILLINOIS.HUB
1/26/2023 9:00:00 AM,29.33,INDIANA.HUB
1/26/2023 10:00:00 AM,29.46,TEXAS.HUB
1/26/2023 10:00:00 AM,27.72,ARKANSAS.HUB
1/26/2023 10:00:00 AM,27.61,ILLINOIS.HUB
1/26/2023 10:00:00 AM,29.74,INDIANA.HUB
1/26/2023 10:00:00 AM,28.91,LOUISIANA.HUB
1/26/2023 10:00:00 AM,29.23,MICHIGAN.HUB
1/26/2023 10:00:00 AM,26.85,MINN.HUB
1/26/2023 10:00:00 AM,28.29,MS.HUB
1/26/2023 11:00:00 AM,30.86,LOUISIANA.HUB
1/26/2023 11:00:00 AM,33.31,MICHIGAN.HUB
1/26/2023 11:00:00 AM,30.04,MINN.HUB
1/26/2023 11:00:00 AM,30.41,MS.HUB
1/26/2023 11:00:00 AM,29.85,ARKANSAS.HUB
1/26/2023 11:00:00 AM,31.15,TEXAS.HUB
1/26/2023 11:00:00 AM,31.47,ILLINOIS.HUB
1/26/2023 11:00:00 AM,33.81,INDIANA.HUB
1/26/2023 12:00:00 PM,24.92,LOUISIANA.HUB
1/26/2023 12:00:00 PM,33.6,MICHIGAN.HUB
1/26/2023 12:00:00 PM,26.01,MINN.HUB
1/26/2023 12:00:00 PM,24.53,MS.HUB
1/26/2023 12:00:00 PM,25.17,TEXAS.HUB
1/26/2023 12:00:00 PM,24.07,ARKANSAS.HUB
1/26/2023 12:00:00 PM,31.74,ILLINOIS.HUB
1/26/2023 12:00:00 PM,34.06,INDIANA.HUB
1/26/2023 1:00:00 PM,24.85,TEXAS.HUB
1/26/2023 1:00:00 PM,23.75,ARKANSAS.HUB
1/26/2023 1:00:00 PM,30.5,ILLINOIS.HUB
1/26/2023 1:00:00 PM,32.68,INDIANA.HUB
1/26/2023 1:00:00 PM,24.54,LOUISIANA.HUB
1/26/2023 1:00:00 PM,32.23,MICHIGAN.HUB
1/26/2023 1:00:00 PM,27.38,MINN.HUB
1/26/2023 1:00:00 PM,24.14,MS.HUB
1/26/2023 2:00:00 PM,20.08,ARKANSAS.HUB
1/26/2023 2:00:00 PM,20.33,MS.HUB
1/26/2023 2:00:00 PM,21.27,TEXAS.HUB
1/26/2023 2:00:00 PM,29.38,ILLINOIS.HUB
1/26/2023 2:00:00 PM,31.5,INDIANA.HUB
1/26/2023 2:00:00 PM,20.79,LOUISIANA.HUB
1/26/2023 2:00:00 PM,31.01,MICHIGAN.HUB
1/26/2023 2:00:00 PM,24.38,MINN.HUB
1/26/2023 3:00:00 PM,19.72,LOUISIANA.HUB
1/26/2023 3:00:00 PM,29.88,MICHIGAN.HUB
1/26/2023 3:00:00 PM,26.35,MINN.HUB
1/26/2023 3:00:00 PM,19.21,MS.HUB
1/26/2023 3:00:00 PM,20.01,TEXAS.HUB
1/26/2023 3:00:00 PM,19,ARKANSAS.HUB
1/26/2023 3:00:00 PM,28.39,ILLINOIS.HUB
1/26/2023 3:00:00 PM,30.38,INDIANA.HUB
1/26/2023 4:00:00 PM,22.76,TEXAS.HUB
1/26/2023 4:00:00 PM,22,ARKANSAS.HUB
1/26/2023 4:00:00 PM,25.78,ILLINOIS.HUB
1/26/2023 4:00:00 PM,27.56,INDIANA.HUB
1/26/2023 4:00:00 PM,22.77,LOUISIANA.HUB
1/26/2023 4:00:00 PM,27.12,MICHIGAN.HUB
1/26/2023 4:00:00 PM,23.66,MINN.HUB
1/26/2023 4:00:00 PM,22.39,MS.HUB
1/26/2023 5:00:00 PM,24.74,TEXAS.HUB
1/26/2023 5:00:00 PM,23.81,ARKANSAS.HUB
1/26/2023 5:00:00 PM,40.87,ILLINOIS.HUB
1/26/2023 5:00:00 PM,43.78,INDIANA.HUB
1/26/2023 5:00:00 PM,25.01,LOUISIANA.HUB
1/26/2023 5:00:00 PM,43.14,MICHIGAN.HUB
1/26/2023 5:00:00 PM,35.18,MINN.HUB
1/26/2023 5:00:00 PM,24.47,MS.HUB
1/26/2023 6:00:00 PM,30.69,TEXAS.HUB
1/26/2023 6:00:00 PM,30.03,ARKANSAS.HUB
1/26/2023 6:00:00 PM,30.38,ILLINOIS.HUB
1/26/2023 6:00:00 PM,32.51,INDIANA.HUB
1/26/2023 6:00:00 PM,30.94,LOUISIANA.HUB
1/26/2023 6:00:00 PM,31.98,MICHIGAN.HUB
1/26/2023 6:00:00 PM,23.08,MINN.HUB
1/26/2023 6:00:00 PM,30.49,MS.HUB
1/26/2023 7:00:00 PM,33.1,TEXAS.HUB
1/26/2023 7:00:00 PM,32.2,ARKANSAS.HUB
1/26/2023 7:00:00 PM,34.97,ILLINOIS.HUB
1/26/2023 7:00:00 PM,36.58,INDIANA.HUB
1/26/2023 7:00:00 PM,33.46,LOUISIANA.HUB
1/26/2023 7:00:00 PM,35.52,MICHIGAN.HUB
1/26/2023 7:00:00 PM,16.94,MINN.HUB
1/26/2023 7:00:00 PM,32.99,MS.HUB
1/26/2023 8:00:00 PM,29.45,TEXAS.HUB
1/26/2023 8:00:00 PM,27.77,ARKANSAS.HUB
1/26/2023 8:00:00 PM,40.58,ILLINOIS.HUB
1/26/2023 8:00:00 PM,41.04,INDIANA.HUB
1/26/2023 8:00:00 PM,29.76,LOUISIANA.HUB
1/26/2023 8:00:00 PM,38.67,MICHIGAN.HUB
1/26/2023 8:00:00 PM,5.5,MINN.HUB
1/26/2023 8:00:00 PM,29.27,MS.HUB
1/26/2023 9:00:00 PM,27.93,TEXAS.HUB
1/26/2023 9:00:00 PM,26.4,ARKANSAS.HUB
1/26/2023 9:00:00 PM,33.58,ILLINOIS.HUB
1/26/2023 9:00:00 PM,34.55,INDIANA.HUB
1/26/2023 9:00:00 PM,28.11,LOUISIANA.HUB
1/26/2023 9:00:00 PM,33.03,MICHIGAN.HUB
1/26/2023 9:00:00 PM,20.21,MINN.HUB
1/26/2023 9:00:00 PM,27.67,MS.HUB
1/26/2023 10:00:00 PM,24.39,ARKANSAS.HUB
1/26/2023 10:00:00 PM,31.37,ILLINOIS.HUB
1/26/2023 10:00:00 PM,32.23,INDIANA.HUB
1/26/2023 10:00:00 PM,26.11,LOUISIANA.HUB
1/26/2023 10:00:00 PM,30.71,MICHIGAN.HUB
1/26/2023 10:00:00 PM,7.56,MINN.HUB
1/26/2023 10:00:00 PM,25.53,MS.HUB
1/26/2023 10:00:00 PM,26.01,TEXAS.HUB
1/27/2023 12:00:00 AM,20.7,LOUISIANA.HUB
1/27/2023 12:00:00 AM,26.63,MICHIGAN.HUB
1/27/2023 12:00:00 AM,5.11,MINN.HUB
1/27/2023 12:00:00 AM,20.39,MS.HUB
1/27/2023 12:00:00 AM,20.82,TEXAS.HUB
1/27/2023 12:00:00 AM,19.16,ARKANSAS.HUB
1/27/2023 12:00:00 AM,28.16,ILLINOIS.HUB
1/27/2023 12:00:00 AM,28.58,INDIANA.HUB
1/27/2023 1:00:00 AM,21.87,LOUISIANA.HUB
1/27/2023 1:00:00 AM,28.47,MICHIGAN.HUB
1/27/2023 1:00:00 AM,1.96,MINN.HUB
1/27/2023 1:00:00 AM,21.31,MS.HUB
1/27/2023 1:00:00 AM,21.83,TEXAS.HUB
1/27/2023 1:00:00 AM,20.09,ARKANSAS.HUB
1/27/2023 1:00:00 AM,30.37,ILLINOIS.HUB
1/27/2023 1:00:00 AM,31.13,INDIANA.HUB
1/27/2023 2:00:00 AM,22.05,TEXAS.HUB
1/27/2023 2:00:00 AM,20.39,ARKANSAS.HUB
1/27/2023 2:00:00 AM,29.66,ILLINOIS.HUB
1/27/2023 2:00:00 AM,30.01,INDIANA.HUB
1/27/2023 2:00:00 AM,22.24,LOUISIANA.HUB
1/27/2023 2:00:00 AM,28.05,MICHIGAN.HUB
1/27/2023 2:00:00 AM,0.44,MINN.HUB
1/27/2023 2:00:00 AM,21.69,MS.HUB
1/27/2023 3:00:00 AM,24.29,TEXAS.HUB
1/27/2023 3:00:00 AM,22.79,ARKANSAS.HUB
1/27/2023 3:00:00 AM,27.4,ILLINOIS.HUB
1/27/2023 3:00:00 AM,29.59,INDIANA.HUB
1/27/2023 3:00:00 AM,24.21,LOUISIANA.HUB
1/27/2023 3:00:00 AM,26.41,MICHIGAN.HUB
1/27/2023 3:00:00 AM,-4.14,MINN.HUB
1/27/2023 3:00:00 AM,23.56,MS.HUB
1/27/2023 4:00:00 AM,32.45,TEXAS.HUB
1/27/2023 4:00:00 AM,30.45,ARKANSAS.HUB
1/27/2023 4:00:00 AM,26.94,ILLINOIS.HUB
1/27/2023 4:00:00 AM,78.65,INDIANA.HUB
1/27/2023 4:00:00 AM,33.55,LOUISIANA.HUB
1/27/2023 4:00:00 AM,31.88,MICHIGAN.HUB
1/27/2023 4:00:00 AM,-12.18,MINN.HUB
1/27/2023 4:00:00 AM,33.16,MS.HUB
1/27/2023 5:00:00 AM,32.44,TEXAS.HUB
1/27/2023 5:00:00 AM,30.51,ARKANSAS.HUB
1/27/2023 5:00:00 AM,26.32,ILLINOIS.HUB
1/27/2023 5:00:00 AM,76.48,INDIANA.HUB
1/27/2023 5:00:00 AM,33.81,LOUISIANA.HUB
1/27/2023 5:00:00 AM,31.57,MICHIGAN.HUB
1/27/2023 5:00:00 AM,-11.33,MINN.HUB
1/27/2023 5:00:00 AM,33.38,MS.HUB
1/27/2023 6:00:00 AM,43.66,TEXAS.HUB
1/27/2023 6:00:00 AM,40.94,ARKANSAS.HUB
1/27/2023 6:00:00 AM,29.56,ILLINOIS.HUB
1/27/2023 6:00:00 AM,113.74,INDIANA.HUB
1/27/2023 6:00:00 AM,45.83,LOUISIANA.HUB
1/27/2023 6:00:00 AM,39.05,MICHIGAN.HUB
1/27/2023 6:00:00 AM,1.83,MINN.HUB
1/27/2023 6:00:00 AM,45.24,MS.HUB
1/27/2023 7:00:00 AM,45.14,TEXAS.HUB
1/27/2023 7:00:00 AM,42.24,ARKANSAS.HUB
1/27/2023 7:00:00 AM,32.3,ILLINOIS.HUB
1/27/2023 7:00:00 AM,97.88,INDIANA.HUB
1/27/2023 7:00:00 AM,47.24,LOUISIANA.HUB
1/27/2023 7:00:00 AM,40.07,MICHIGAN.HUB
1/27/2023 7:00:00 AM,3.88,MINN.HUB
1/27/2023 7:00:00 AM,46.22,MS.HUB
1/27/2023 8:00:00 AM,28.37,TEXAS.HUB
1/27/2023 8:00:00 AM,26.29,ARKANSAS.HUB
1/27/2023 8:00:00 AM,26.96,ILLINOIS.HUB
1/27/2023 8:00:00 AM,29.18,INDIANA.HUB
1/27/2023 8:00:00 AM,29,LOUISIANA.HUB
1/27/2023 8:00:00 AM,27.65,MICHIGAN.HUB
1/27/2023 8:00:00 AM,22.18,MINN.HUB
1/27/2023 8:00:00 AM,27.89,MS.HUB
1/27/2023 9:00:00 AM,25.91,TEXAS.HUB
1/27/2023 9:00:00 AM,24.31,ARKANSAS.HUB
1/27/2023 9:00:00 AM,25.34,ILLINOIS.HUB
1/27/2023 9:00:00 AM,27.28,INDIANA.HUB
1/27/2023 9:00:00 AM,26.29,LOUISIANA.HUB
1/27/2023 9:00:00 AM,25.82,MICHIGAN.HUB
1/27/2023 9:00:00 AM,10.4,MINN.HUB
1/27/2023 9:00:00 AM,25.42,MS.HUB
1/27/2023 10:00:00 AM,24.74,MICHIGAN.HUB
1/27/2023 10:00:00 AM,16.49,MINN.HUB
1/27/2023 10:00:00 AM,22.88,MS.HUB
1/27/2023 10:00:00 AM,20.89,ARKANSAS.HUB
1/27/2023 10:00:00 AM,22.41,TEXAS.HUB
1/27/2023 10:00:00 AM,24.37,ILLINOIS.HUB
1/27/2023 10:00:00 AM,25.96,INDIANA.HUB
1/27/2023 10:00:00 AM,23.34,LOUISIANA.HUB
1/27/2023 11:00:00 AM,22.01,TEXAS.HUB
1/27/2023 11:00:00 AM,20.68,ARKANSAS.HUB
1/27/2023 11:00:00 AM,22.86,ILLINOIS.HUB
1/27/2023 11:00:00 AM,32.36,INDIANA.HUB
1/27/2023 11:00:00 AM,21.96,LOUISIANA.HUB
1/27/2023 11:00:00 AM,22.25,MICHIGAN.HUB
1/27/2023 11:00:00 AM,13.7,MINN.HUB
1/27/2023 11:00:00 AM,21.64,MS.HUB
1/27/2023 12:00:00 PM,19.77,TEXAS.HUB
1/27/2023 12:00:00 PM,18.54,ARKANSAS.HUB
1/27/2023 12:00:00 PM,20.55,ILLINOIS.HUB
1/27/2023 12:00:00 PM,22.26,INDIANA.HUB
1/27/2023 12:00:00 PM,19.64,LOUISIANA.HUB
1/27/2023 12:00:00 PM,21.14,MICHIGAN.HUB
1/27/2023 12:00:00 PM,13.11,MINN.HUB
1/27/2023 12:00:00 PM,19.24,MS.HUB
1/27/2023 1:00:00 PM,19.22,TEXAS.HUB
1/27/2023 1:00:00 PM,18.11,ARKANSAS.HUB
1/27/2023 1:00:00 PM,20.73,ILLINOIS.HUB
1/27/2023 1:00:00 PM,22.45,INDIANA.HUB
1/27/2023 1:00:00 PM,19.2,LOUISIANA.HUB
1/27/2023 1:00:00 PM,21.29,MICHIGAN.HUB
1/27/2023 1:00:00 PM,9.9,MINN.HUB
1/27/2023 1:00:00 PM,18.82,MS.HUB
1/27/2023 2:00:00 PM,18.58,TEXAS.HUB
1/27/2023 2:00:00 PM,17.68,ARKANSAS.HUB
1/27/2023 2:00:00 PM,18.28,ILLINOIS.HUB
1/27/2023 2:00:00 PM,19.8,INDIANA.HUB
1/27/2023 2:00:00 PM,18.53,LOUISIANA.HUB
1/27/2023 2:00:00 PM,19.26,MICHIGAN.HUB
1/27/2023 2:00:00 PM,19.16,MINN.HUB
1/27/2023 2:00:00 PM,18.18,MS.HUB
1/27/2023 3:00:00 PM,17.26,ARKANSAS.HUB
1/27/2023 3:00:00 PM,18.24,ILLINOIS.HUB
1/27/2023 3:00:00 PM,19.76,INDIANA.HUB
1/27/2023 3:00:00 PM,18.09,LOUISIANA.HUB
1/27/2023 3:00:00 PM,19.18,MICHIGAN.HUB
1/27/2023 3:00:00 PM,13.73,MINN.HUB
1/27/2023 3:00:00 PM,17.78,MS.HUB
1/27/2023 3:00:00 PM,18.09,TEXAS.HUB
1/27/2023 4:00:00 PM,19.59,ARKANSAS.HUB
1/27/2023 4:00:00 PM,20.47,ILLINOIS.HUB
1/27/2023 4:00:00 PM,22.24,INDIANA.HUB
1/27/2023 4:00:00 PM,20.44,LOUISIANA.HUB
1/27/2023 4:00:00 PM,21.66,MICHIGAN.HUB
1/27/2023 4:00:00 PM,14.81,MINN.HUB
1/27/2023 4:00:00 PM,20.16,MS.HUB
1/27/2023 4:00:00 PM,20.43,TEXAS.HUB
1/27/2023 5:00:00 PM,48,ILLINOIS.HUB
1/27/2023 5:00:00 PM,55.6,INDIANA.HUB
1/27/2023 5:00:00 PM,-36.14,LOUISIANA.HUB
1/27/2023 5:00:00 PM,54.89,MICHIGAN.HUB
1/27/2023 5:00:00 PM,40.93,MINN.HUB
1/27/2023 5:00:00 PM,-69.91,MS.HUB
1/27/2023 5:00:00 PM,-8.56,ARKANSAS.HUB
1/27/2023 5:00:00 PM,-22.48,TEXAS.HUB
1/27/2023 6:00:00 PM,25.62,ILLINOIS.HUB
1/27/2023 6:00:00 PM,27.75,INDIANA.HUB
1/27/2023 6:00:00 PM,26.39,LOUISIANA.HUB
1/27/2023 6:00:00 PM,27.1,MICHIGAN.HUB
1/27/2023 6:00:00 PM,25.14,MINN.HUB
1/27/2023 6:00:00 PM,26,MS.HUB
1/27/2023 6:00:00 PM,26.08,TEXAS.HUB
1/27/2023 6:00:00 PM,25.24,ARKANSAS.HUB
1/27/2023 7:00:00 PM,26.31,LOUISIANA.HUB
1/27/2023 7:00:00 PM,26.54,MICHIGAN.HUB
1/27/2023 7:00:00 PM,24.93,MINN.HUB
